mean_r,mean_g,mean_b,exg,g_std,contrast,Label
85.30737198553975,98.89173111243308,47.50450739028966,64.97158284903675,45.54984569222043,1092.9707731573703,Healthy
89.903145737298,100.2035864444557,54.52910186920622,55.97492528240716,45.94176423619002,1471.8572584661351,Healthy
109.69168312486285,117.2372906151708,61.85180308682613,62.931095018652634,49.82470642159496,1763.8825634960162,Healthy
114.82289844047166,125.70772156713579,69.81475846329403,66.77778623050591,57.26932167169848,2181.5526954681272,Healthy
111.65928316037325,132.7073340891253,81.6404464986483,72.11493851922906,50.71576269549308,2431.3186005976095,Healthy
105.61152982681206,113.99286401539449,64.33603271327775,58.03816549069917,53.31512689062837,1478.2097080428289,Healthy
106.0522785559282,114.65624383507595,68.22410731899782,55.03610179522589,55.03409245719262,538.7593065239043,Healthy
112.5670836076366,116.37564186965109,66.10348913759051,54.08071099407506,57.6844852727132,2010.090512948207,Healthy
115.19114114114114,126.40990990990991,47.395270270270274,90.23340840840841,44.89517478093278,762.0667797559761,Healthy
103.31717948717949,119.20788461538461,60.69974358974359,74.39884615384615,50.915394144696194,1417.7182364292835,Healthy
101.29178578235182,111.39717934057556,44.6957308938441,76.8068420049552,44.266153371788626,1557.081579930279,Healthy
98.43879226849707,107.31557670442582,50.762959531730324,65.42940160862426,47.522210718429434,2654.297559760956,Healthy
102.55450308224327,112.06322357540219,54.53728762592091,67.0346564426402,50.74183097492737,1947.0682270916338,Healthy
92.81592920353982,105.29036959916711,42.227121290994276,75.53768870380011,42.588905887009695,1524.5806306025895,Healthy
91.7914294459749,97.10798898071626,43.30382614018978,59.12072237526784,43.844726656141454,1879.564990039841,Healthy
103.96361002987237,114.96406264144112,62.20005431338825,63.764460939621614,51.55108284566634,2083.012512450199,Healthy
101.67313546423135,107.2238203957382,47.59566210045662,65.17884322678843,50.0637361990516,527.4297653137448,Healthy
106.27145854236979,114.29836723524582,73.05226671531516,49.2730092128067,58.82204151335083,1282.1807924551792,Healthy
103.64639905548997,111.77744982290437,72.57016360263114,47.33833698768764,59.69437657103874,1847.0166054531876,Healthy
104.19014267185473,112.64885430177259,57.898313878080415,63.20925205361003,49.27141011278584,1971.0127614541836,Healthy
97.5644981153148,103.76588021778585,60.49211224347341,49.475150076783486,54.32459973284327,2371.086217629482,Healthy
107.67552062417532,113.79169296081693,60.04641156560152,59.861453731857026,42.52658317956549,2051.0811441733067,Healthy
118.23655913978494,133.4632144878325,71.9513299377476,76.73853989813242,54.04447901063408,2322.670552166335,Healthy
93.06212779655561,106.25371532807554,51.007242877836795,68.43805998175867,54.23657682200306,2612.2133652888447,Healthy
111.65816909454442,123.55562696372465,67.01585261353898,68.43723221936591,58.17421170867697,2529.6943009213146,Healthy
90.13716210066443,95.36338399927186,43.58792208974242,57.001683808136875,43.86263038153086,1824.3724477091637,Healthy
93.38325841743703,106.01060130608091,63.997879738783816,54.64006445594098,58.40158198013799,1349.6598138695222,Healthy
107.48361538461539,113.72484615384616,73.92646153846154,46.03961538461539,57.77601896361521,2481.321464143426,Healthy
96.51890359168242,102.34938563327032,52.40812854442344,55.771739130434774,48.339632160678846,1813.9613732569724,Healthy
110.05443873045556,114.57960625422056,53.59773518258792,65.50703859539766,52.075758434812826,2429.79984748506,Healthy
105.52300029299737,113.09815411661295,59.65240746166618,61.020900478562346,57.525308217916105,110.27214579183267,Healthy
111.31547152925383,121.27765969347801,70.39635305962635,60.84349479807587,60.08176444757776,2394.9986304780878,Healthy
