Red,Green,Blue,G_std,ExG,Label
199.4242,202.3119,200.45700000000002,52.74058796022282,4.742599999999982,Healthy
207.6147,209.5359,213.2024,37.738324170397426,-1.7453000000000145,Healthy
190.8221,194.46280000000002,196.8351,45.8755906355438,1.268400000000014,Healthy
198.0886,199.3168,199.1713,51.706382949883434,1.3736999999999853,Healthy
183.3049,186.4446,175.614,63.659220312850174,13.970300000000009,Healthy
185.0268,184.638,172.705,51.32183118323044,11.54419999999999,Healthy
190.679,192.1749,191.20940000000002,46.953763533821196,2.4613999999999976,Healthy
202.83950000000002,206.198,198.6774,51.44121106661465,10.879099999999994,Healthy
193.31380000000001,195.7786,193.9187,55.841527397090395,4.324700000000007,Healthy
197.4942,199.8908,198.7057,49.249486041582166,3.581700000000012,Healthy
225.394,224.8743,213.9148,42.862397267418395,10.439799999999991,Healthy
195.8752,199.9815,202.8394,48.120105545914925,1.2484000000000037,Healthy
201.3099,202.87800000000001,198.8307,48.86321229718732,5.615400000000022,Healthy
194.09040000000002,197.25900000000001,195.4454,55.5816365268242,4.982200000000006,Healthy
199.567,202.6134,202.3094,42.690213637788176,3.3504000000000076,Healthy
204.7423,203.72320000000002,198.2186,33.81931373874987,4.48550000000003,Healthy
193.9134,196.98170000000002,193.33540000000002,48.94695460506194,6.7146000000000186,Healthy
203.46460000000002,204.62400000000002,194.2835,40.91071038249018,11.499900000000025,Healthy
183.0618,184.58700000000002,180.53220000000002,60.50216881236569,5.5800000000000125,Healthy
207.4753,208.9361,210.59060000000002,43.80278320826199,-0.19370000000000687,Healthy
199.26350000000002,207.2503,214.73420000000002,46.328328805494344,0.5028999999999826,Healthy
202.0301,203.723,204.5411,46.044985296989736,0.8748000000000218,Healthy
206.3161,207.6232,209.6031,49.91740800322073,-0.6728000000000236,Healthy
203.1988,205.10670000000002,207.208,34.800174067236924,-0.19339999999996849,Healthy
196.9395,200.99790000000002,192.9435,54.98115036619359,12.112800000000021,Healthy
185.66590000000002,186.055,184.8468,38.50118407270086,1.59729999999999,Healthy
